,id,ident,name,latitude_deg,longitude_deg,country_name,region_name,municipality,iata_code,full_text,score
3747,28546,EDBC,Cochstedt Airport,51.8564,11.4203,Germany,Saxony-Anhalt,Hecklingen,CSO,"Cochstedt Airport, Hecklingen, Germany, CSO",50
3748,23301,NM83,Industrial Airpark,32.7668,-103.209,United States,New Mexico,Hobbs,HBB,"Industrial Airpark, Hobbs, United States, HBB",50
3749,20092,KHTL,Roscommon County - Blodgett Memorial Airport,44.359798,-84.671095,United States,Michigan,Houghton Lake,HTL,"Roscommon County - Blodgett Memorial Airport, Houghton Lake, United States, HTL",50
3750,20154,KIDI,Indiana County–Jimmy Stewart Airport,40.631119,-79.101884,United States,Pennsylvania,Indiana,IDI,"Indiana County–Jimmy Stewart Airport, Indiana, United States, IDI",50
3751,30028,LLKS,Kiryat Shmona Airport,33.216275,35.59622,Israel,Northern District,Kiryat Shmona,KSW,"Kiryat Shmona Airport, Kiryat Shmona, Israel, KSW",50
3752,20768,KOSX,Kosciusko Attala County Airport,33.090302,-89.542,United States,Mississippi,Kosciusko,OSX,"Kosciusko Attala County Airport, Kosciusko, United States, OSX",50
3753,19432,KC02,Grand Geneva Resort Airport,42.614899,-88.389603,United States,Wisconsin,Lake Geneva,XES,"Grand Geneva Resort Airport, Lake Geneva, United States, XES",50
3754,28632,EDWL,Langeoog Airport,53.742379,7.496345,Germany,Lower Saxony,Langeoog,LGO,"Langeoog Airport, Langeoog, Germany, LGO",50
3755,28964,LFOO,Les Sables-d'Olonne Talmont Airport,46.476898,-1.72278,France,Pays-de-la-Loire,Les Sables-d'Olonne,LSO,"Les Sables-d'Olonne Talmont Airport, Les Sables-d'Olonne, France, LSO",50
3756,21948,ME16,Loring International Airport,46.950401,-67.885902,United States,Maine,Limestone,LIZ,"Loring International Airport, Limestone, United States, LIZ",50
3757,20318,KLAM,Los Alamos Airport,35.8797988892,-106.268997192,United States,New Mexico,Los Alamos,LAM,"Los Alamos Airport, Los Alamos, United States, LAM",50
3758,42595,KE-6112,Angama Airport,-1.27156,34.955513,Kenya,Rift Valley Province,Maasai Mara,ANA,"Angama Airport, Maasai Mara, Kenya, ANA",50
3759,20530,KMML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,44.45050049,-95.82189941,United States,Minnesota,Marshall,MML,"Southwest Minnesota Regional Airport - Marshall/Ryan Field, Marshall, United States, MML",50
3760,20556,KMQW,Telfair Wheeler Airport,32.095798,-82.879997,United States,Georgia,Mc Rae,MQW,"Telfair Wheeler Airport, Mc Rae, United States, MQW",50
3761,20587,KMXO,Monticello Regional Airport,42.220402,-91.1633,United States,Iowa,Monticello,MXO,"Monticello Regional Airport, Monticello, United States, MXO",50
3762,20543,KMOP,Mount Pleasant Municipal Airport,43.6217,-84.737503,United States,Michigan,Mount Pleasant,MOP,"Mount Pleasant Municipal Airport, Mount Pleasant, United States, MOP",50
3763,20552,KMPZ,Mount Pleasant Municipal Airport,40.94660187,-91.51110077,United States,Iowa,Mount Pleasant,MPZ,"Mount Pleasant Municipal Airport, Mount Pleasant, United States, MPZ",50
3764,41285,FAMH,Musina(Messina) Airport,-22.355672,29.9862,South Africa,Limpopo,Musina,MEZ,"Musina(Messina) Airport, Musina, South Africa, MEZ",50
3765,42000,MRTR,Tambor Airport,9.739307,-85.016199,Costa Rica,Puntarenas Province,Nicoya,TMU,"Tambor Airport, Nicoya, Costa Rica, TMU",50
3766,30358,NZRC,Ryan's Creek Aerodrome,-46.8997,168.100998,New Zealand,Southland Region,Oban,SZS,"Ryan's Creek Aerodrome, Oban, New Zealand, SZS",50
3767,20724,KOGA,Ogallala Municipal Airport Searle Field,41.119499,-101.769997,United States,Nebraska,Ogallala,OGA,"Ogallala Municipal Airport Searle Field, Ogallala, United States, OGA",50
3768,30212,LKOL,Olomouc Airport,49.587712,17.209275,Czech Republic,Olomouc Region,Olomouc,OLO,"Olomouc Airport, Olomouc, Czech Republic, OLO",50
3769,32109,YORC,Orchid Beach Airport,-24.959400177002,153.31500244141,Australia,Queensland,Orchid Beach,OKB,"Orchid Beach Airport, Orchid Beach, Australia, OKB",50
3770,20735,KOKS,Garden County Airport/King Rhiley Field,41.401001,-102.355003,United States,Nebraska,Oshkosh,OKS,"Garden County Airport/King Rhiley Field, Oshkosh, United States, OKS",50
3771,20783,KOXD,Miami University Airport,39.50230026,-84.78440094,United States,Ohio,Oxford,OXD,"Miami University Airport, Oxford, United States, OXD",50
3772,20291,CA92,Paradise Skypark Airport,39.71029,-121.616528,United States,California,Paradise,PYS,"Paradise Skypark Airport, Paradise, United States, PYS",50
3773,20831,KPHP,Philip Airport,44.048527,-101.600933,United States,South Dakota,Philip,PHP,"Philip Airport, Philip, United States, PHP",50
3774,32181,MYCP,Pitts Town Airport,22.8297,-74.3461,Bahamas,Crooked Island and Long Cay,Pitts Town,PWN,"Pitts Town Airport, Pitts Town, Bahamas, PWN",50
3775,425,SNZA,Pouso Alegre Airport,-22.2892,-45.919102,Brazil,Minas Gerais,Pouso Alegre,PPY,"Pouso Alegre Airport, Pouso Alegre, Brazil, PPY",50
3776,20925,KRFG,Rooke Field,28.2936,-97.322998,United States,Texas,Refugio,RFG,"Rooke Field, Refugio, United States, RFG",50
3777,200,SDRS,Resende Airport,-22.4785,-44.480301,Brazil,Rio de Janeiro,Resende,REZ,"Resende Airport, Resende, Brazil, REZ",50
3778,558,SWLC,General Leite de Castro Airport,-17.834723,-50.956112,Brazil,Goiás,Rio Verde,RVD,"General Leite de Castro Airport, Rio Verde, Brazil, RVD",50
3779,20916,KRCK,H H Coffield Regional Airport,30.6315994263,-96.9897003174,United States,Texas,Rockdale,RCK,"H H Coffield Regional Airport, Rockdale, United States, RCK",50
3780,20924,KREO,Rome State Airport,42.5777015686,-117.885002136,United States,Oregon,Rome,REO,"Rome State Airport, Rome, United States, REO",50
3781,2606,EPRU,Częstochowa-Rudniki Airport,50.884716,19.201842,Poland,Silesian Voivodeship,Rudniki,CZW,"Częstochowa-Rudniki Airport, Rudniki, Poland, CZW",50
3782,28939,LFNC,Mont-Dauphin Saint-Crépin Airfield,44.701698,6.60028,France,Provence-Alpes-Côte-d'Azur,"Saint-Crépin, Hautes-Alpes",SCP,"Mont-Dauphin Saint-Crépin Airfield, Saint-Crépin, Hautes-Alpes, France, SCP",50
3783,20968,KRUQ,Mid-Carolina Regional Airport,35.645901,-80.520302,United States,North Carolina,Salisbury,SRW,"Mid-Carolina Regional Airport, Salisbury, United States, SRW",50
3784,504,SSSC,Santa Cruz do Sul Airport,-29.684099,-52.412201,Brazil,Rio Grande do Sul,Santa Cruz Do Sul,CSU,"Santa Cruz do Sul Airport, Santa Cruz Do Sul, Brazil, CSU",50
3785,21031,KSAA,Shively Field,41.444901,-106.823997,United States,Wyoming,Saratoga,SAA,"Shively Field, Saratoga, United States, SAA",50
3786,21040,KSBX,Shelby Airport,48.5406990051,-111.871002197,United States,Montana,Shelby,SBX,"Shelby Airport, Shelby, United States, SBX",50
3787,21092,KSNK,Winston Field,32.690212,-100.948918,United States,Texas,Snyder,SNK,"Winston Field, Snyder, United States, SNK",50
3788,21078,KSLB,Storm Lake Municipal Airport,42.5973014832,-95.2406997681,United States,Iowa,Storm Lake,SLB,"Storm Lake Municipal Airport, Storm Lake, United States, SLB",50
3789,21064,KSGT,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,United States,Arkansas,Stuttgart,SGT,"Stuttgart Municipal Airport / Carl Humphrey Field, Stuttgart, United States, SGT",50
3790,21071,KSIV,Sullivan County Airport,39.1147,-87.448303,United States,Indiana,Sullivan,SIV,"Sullivan County Airport, Sullivan, United States, SIV",50
3791,21239,KTYL,Taylor Airport,34.45280075,-110.1149979,United States,Arizona,Taylor,TYZ,"Taylor Airport, Taylor, United States, TYZ",50
3792,21192,KTHM,Thompson Falls Airport,47.573501586914,-115.28099822998,United States,Montana,Thompson Falls,THM,"Thompson Falls Airport, Thompson Falls, United States, THM",50
3793,21183,KTDO,Ed Carlson Memorial Field South Lewis County Airport,46.4771995544,-122.805999756,United States,Washington,Toledo,TDO,"Ed Carlson Memorial Field South Lewis County Airport, Toledo, United States, TDO",50
3794,20309,KL72,Trona Airport,35.8125,-117.327003479,United States,California,Trona,TRH,"Trona Airport, Trona, United States, TRH",50
3795,737,CBX7,Tumbler Ridge Airport,55.025001525879,-120.93499755859,Canada,British Columbia,Tumbler Ridge,TUX,"Tumbler Ridge Airport, Tumbler Ridge, Canada, TUX",50
3796,31596,HKUK,Ukunda Airstrip,-4.29333,39.571098,Kenya,Coast Province,Ukunda,UKA,"Ukunda Airstrip, Ukunda, Kenya, UKA",50
3797,20584,KMWM,Windom Municipal Airport,43.913399,-95.109398,United States,Minnesota,Windom,MWM,"Windom Municipal Airport, Windom, United States, MWM",50
3798,20191,KISW,Alexander Field South Wood County Airport,44.3602981567,-89.83899688720001,United States,Wisconsin,Wisconsin Rapids,ISW,"Alexander Field South Wood County Airport, Wisconsin Rapids, United States, ISW",50
3799,332096,ZSYT,Yantai Penglai International Airport,37.659724,120.978124,China,Shandong Province,Yantai,YNT,"Yantai Penglai International Airport, Yantai, China, YNT",1000
3800,6321,SVSA,San Antonio Del Tachira Airport,7.84083,-72.439697,Venezuela,Táchira State,,SVZ,,750
3801,26943,YCBA,Cobar Airport,-31.538299560546875,145.79400634765625,Australia,New South Wales,,CAZ,,750
3802,27116,YPOD,Portland Airport,-38.31809997558594,141.4709930419922,Australia,Victoria,,PTJ,,750
3803,5130,OIAA,Abadan Airport,30.367887,48.230075,Iran,Khuzestan Province,Abadan,ABD,"Abadan Airport, Abadan, Iran, ABD",750
3804,6436,UATE,Aktau Airport,43.860093,51.09086,Kazakhstan,Mangystau Region,Aktau,SCO,"Aktau Airport, Aktau, Kazakhstan, SCO",750
3805,5084,OEBA,King Saud Bin Abdulaziz (Al Baha) Airport,20.298506,41.636153,Saudi Arabia,Al Batah Region,Al-Baha,ABT,"King Saud Bin Abdulaziz (Al Baha) Airport, Al-Baha, Saudi Arabia, ABT",750
3806,3996,LEAB,Albacete Airport / Los Llanos Air Base,38.948502,-1.86352,Spain,Castilla–La Mancha,Albacete,ABC,"Albacete Airport / Los Llanos Air Base, Albacete, Spain, ABC",750
3807,5577,RJKA,Amami Airport,28.430599212646484,129.71299743652344,Japan,Kagoshima Prefecture,Amami,ASJ,"Amami Airport, Amami, Japan, ASJ",750
3808,4926,MYAK,Congo Town Airport,24.158701,-77.589798,Bahamas,South Andros,Andros,TZN,"Congo Town Airport, Andros, Bahamas, TZN",750
3809,4471,LRAR,Arad International Airport,46.176601,21.261999,Romania,Arad County,Arad,ARW,"Arad International Airport, Arad, Romania, ARW",750
3810,3177,HEAT,Asyut International Airport,27.050818,31.016309,Egypt,Asyut Governorate,Asyut,ATZ,"Asyut International Airport, Asyut, Egypt, ATZ",750
3811,5037,NZKT,Kaitaia Airport,-35.069837,173.287053,New Zealand,Northland Region,Awanui,KAT,"Kaitaia Airport, Awanui, New Zealand, KAT",750
3812,3160,HAAX,Axum Airport,14.1468,38.7728,Ethiopia,Tigray Region,Axum,AXU,"Axum Airport, Axum, Ethiopia, AXU",750
3813,4005,LEBZ,Badajoz Airport,38.8913,-6.82133,Spain,Extremadura,Badajoz,BJZ,"Badajoz Airport, Badajoz, Spain, BJZ",750
3814,4632,MDBH,Maria Montez International Airport,18.25149917602539,-71.12039947509766,Dominican Republic,Barahona Province,Barahona,BRX,"Maria Montez International Airport, Barahona, Dominican Republic, BRX",750
3815,6259,SVBM,Barquisimeto International Airport,10.042747,-69.35862,Venezuela,Lara State,Barquisimeto,BRM,"Barquisimeto International Airport, Barquisimeto, Venezuela, BRM",750
3816,4556,LTCJ,Batman Airport,37.9290008545,41.1166000366,Turkey,Batman Province,Batman,BAL,"Batman Airport, Batman, Turkey, BAL",750
3817,6452,UGSB,Batumi International Airport,41.610298,41.599701,Georgia,Autonomous Republic of Adjara,Batumi,BUS,"Batumi International Airport, Batumi, Georgia, BUS",750
3818,3391,KBAB,Beale Air Force Base,39.136101,-121.436996,United States,California,Beale Air Force Base,BAB,"Beale Air Force Base, Beale Air Force Base, United States, BAB",750
3819,26807,WBGB,Bintulu Airport,3.12385010719,113.019996643,Malaysia,Sarawak,Bintulu,BTU,"Bintulu Airport, Bintulu, Malaysia, BTU",750
3820,5085,OEBH,Bisha Airport,19.9844,42.620899,Saudi Arabia,Asir Region,Bisha,BHH,"Bisha Airport, Bisha, Saudi Arabia, BHH",750
3821,2076,DAUB,Biskra - Mohamed Khider Airport,34.793301,5.73823,Algeria,Biskra Province,Biskra,BSK,"Biskra - Mohamed Khider Airport, Biskra, Algeria, BSK",750
3822,4770,MNBL,Bluefields Airport,11.991,-83.774101,Nicaragua,South Caribbean Coast Autonomous Region,Bluefileds,BEF,"Bluefields Airport, Bluefileds, Nicaragua, BEF",750
3823,5705,RPMN,Sanga Sanga Airport,5.048196,119.743338,Philippines,Tawi-Tawi Province,Bongao,TWT,"Sanga Sanga Airport, Bongao, Philippines, TWT",750
3824,2097,DIBK,Bouaké Airport,7.7388,-5.07367,Côte d'Ivoire,Vallée du Bandama District,Bouaké,BYK,"Bouaké Airport, Bouaké, Côte d'Ivoire, BYK",750
3825,6464,UIBB,Bratsk Airport,56.370601654052734,101.697998046875,Russia,Irkutsk Oblast,Bratsk,BTK,"Bratsk Airport, Bratsk, Russia, BTK",750
3826,6102,SKBG,Palonegro Airport,7.1265,-73.1848,Colombia,Santander Department,Bucaramanga,BGA,"Palonegro Airport, Bucaramanga, Colombia, BGA",750
3827,3054,FZKA,Bunia Airport,1.565743,30.220685,Democratic Republic of the Congo,Ituri Province,Bunia,BUX,"Bunia Airport, Bunia, Democratic Republic of the Congo, BUX",750
3828,26690,VVBM,Buon Ma Thuot Airport,12.668299675,108.120002747,Vietnam,Central Highlands Region,Buon Ma Thuot,BMV,"Buon Ma Thuot Airport, Buon Ma Thuot, Vietnam, BMV",750
3829,5139,OIBB,Bushehr Airport,28.9447994232,50.8345985413,Iran,Bushehr Province,Bushehr,BUZ,"Bushehr Airport, Bushehr, Iran, BUZ",750
3830,5734,RPVC,Calbayog Airport,12.072574,124.54508,Philippines,Samar Province,Calbayog City,CYP,"Calbayog Airport, Calbayog City, Philippines, CYP",750
3831,5926,SBKG,Presidente João Suassuna Airport,-7.269662,-35.896057,Brazil,Paraíba,Campina Grande,CPV,"Presidente João Suassuna Airport, Campina Grande, Brazil, CPV",750
3832,26695,VVCT,Can Tho International Airport,10.0851,105.711998,Vietnam,Southwest Region,Can Tho,VCA,"Can Tho International Airport, Can Tho, Vietnam, VCA",750
3833,5789,SANC,Coronel Felipe Varela International Airport,-28.593117,-65.7512,Argentina,Catamarca Province,Catamarca,CTC,"Coronel Felipe Varela International Airport, Catamarca, Argentina, CTC",750
3834,5663,RKTU,Cheongju International Airport/Cheongju Air Base (K-59/G-513),36.717008,127.498741,South Korea,Chungcheongbuk-do (North Chungcheong Province),Cheongju,CJJ,"Cheongju International Airport/Cheongju Air Base (K-59/G-513), Cheongju, South Korea, CJJ",750
3835,6482,UKLN,Chernivtsi International Airport,48.259300231933594,25.98080062866211,Ukraine,Chernivtsi Oblast,Chernivtsi,CWC,"Chernivtsi International Airport, Chernivtsi, Ukraine, CWC",750
3836,6053,SECO,Francisco De Orellana Airport,-0.462886,-76.986801,Ecuador,Orellana Province,Coca,OCC,"Francisco De Orellana Airport, Coca, Ecuador, OCC",750
3837,26961,YCOE,Coen Airport,-13.761133,143.113311,Australia,Queensland,Coen,CUQ,"Coen Airport, Coen, Australia, CUQ",750
3838,4790,MPEJ,Enrique Adolfo Jimenez Airport,9.35664,-79.867401,Panama,Colón Province,Colón,ONX,"Enrique Adolfo Jimenez Airport, Colón, Panama, ONX",750
3839,55,AYDU,Daru Airport,-9.08676,143.207993,Papua New Guinea,Western Province,Daru,DAU,"Daru Airport, Daru, Papua New Guinea, DAU",750
3840,26716,VYDW,Dawei Airport,14.103899955749512,98.20359802246094,Myanmar,Tanintharyi Region,Dawei,TVY,"Dawei Airport, Dawei, Myanmar, TVY",750
3841,26554,VIDN,Dehradun Jolly Grant Airport,30.189243,78.176651,India,Uttarakhand,Dehradun (Jauligrant),DED,"Dehradun Jolly Grant Airport, Dehradun (Jauligrant), India, DED",750
3842,4624,LZZI,Žilina-Dolný Hričov Airport,49.233292,18.613386,Slovakia,Žilina Region,Dolný Hričov,ILZ,"Žilina-Dolný Hričov Airport, Dolný Hričov, Slovakia, ILZ",750
3843,3239,HSDN,Dongola Airport,19.153900146499996,30.4300994873,Sudan,Northern State,Dongola,DOG,"Dongola Airport, Dongola, Sudan, DOG",750
3844,30929,ZLDH,Dunhuang Mogao International Airport,40.161098,94.809196,China,Gansu Province,Dunhuang,DNH,"Dunhuang Mogao International Airport, Dunhuang, China, DNH",750
3845,3079,GCHI,El Hierro Airport,27.8148,-17.8871,Spain,Canary Islands,El Hierro Island,VDE,"El Hierro Airport, El Hierro Island, Spain, VDE",750
3846,3245,HSOB,El-Obeid Airport,13.1532,30.2327,Sudan,North Kurdufan State,El-Obeid,EBD,"El-Obeid Airport, El-Obeid, Sudan, EBD",750
3847,5823,SAVE,Esquel Brigadier Antonio Parodi International Airport,-42.908001,-71.139503,Argentina,Chubut Province,Esquel,EQS,"Esquel Brigadier Antonio Parodi International Airport, Esquel, Argentina, EQS",750
3848,2860,FBFT,P G Matante Intl,-21.15914,27.468545,Botswana,Francistown (city),Francistown,FRW,"P G Matante Intl, Francistown, Botswana, FRW",750
3849,3221,HLGT,Ghat Airport,25.1455993652,10.1426000595,Libya,Ghat District,Ghat,GHT,"Ghat Airport, Ghat, Libya, GHT",750
3850,5253,OPGT,Gilgit Airport,35.918800354003906,74.33360290527344,Pakistan,Gilgit-Baltistan,Gilgit,GIL,"Gilgit Airport, Gilgit, Pakistan, GIL",750
3851,3567,KGSB,Seymour Johnson Air Force Base,35.339401,-77.960602,United States,North Carolina,Goldsboro,GSB,"Seymour Johnson Air Force Base, Goldsboro, United States, GSB",750
3852,42924,URMG,Grozny Airport,43.388106,45.699772,Russia,Chechen Republic,Grozny,GRV,"Grozny Airport, Grozny, Russia, GRV",750
3853,5092,OEGT,Gurayat Domestic Airport,31.412413,37.278898,Saudi Arabia,Al Jawf Region,Gurayat,URY,"Gurayat Domestic Airport, Gurayat, Saudi Arabia, URY",750
3854,26634,VRMH,Hanimaadhoo Airport,6.744229793548584,73.17050170898438,Maldives,Haa Dhaalu Atoll,Haa Dhaalu Atoll,HAQ,"Hanimaadhoo Airport, Haa Dhaalu Atoll, Maldives, HAQ",750
3855,5372,PAHN,Haines Airport,59.243921,-135.523925,United States,Alaska,Haines,HNS,"Haines Airport, Haines, United States, HNS",750
3856,5558,RJEC,Asahikawa Airport,43.670799,142.447006,Japan,Hokkaidō Prefecture,Higashikagura,AKJ,"Asahikawa Airport, Higashikagura, Japan, AKJ",750
3857,5606,RJSC,Yamagata Airport,38.4119,140.371002,Japan,Yamagata Prefecture,Higashine,GAJ,"Yamagata Airport, Higashine, Japan, GAJ",750
3858,27235,ZWTN,Hotan Airport,37.03850173950195,79.86489868164062,China,Xinjiang Autonomous Region,Hotan,HTN,"Hotan Airport, Hotan, China, HTN",750
3859,5014,NWWE,Île des Pins Airport,-22.58889961242676,167.45599365234375,New Caledonia,Province Sud,Île des Pins,ILP,"Île des Pins Airport, Île des Pins, New Caledonia, ILP",750
3860,5592,RJOC,Izumo Enmusubi Airport,35.413601,132.889999,Japan,Shimane Prefecture,Izumo,IZO,"Izumo Enmusubi Airport, Izumo, Japan, IZO",750
3861,26448,VAJM,Jamnagar Airport,22.465499877929688,70.01260375976562,India,Gujarat,Jamnagar,JGA,"Jamnagar Airport, Jamnagar, India, JGA",750
3862,4230,LFSG,Épinal-Mirecourt Airport,48.325001,6.06998,France,Grand Est,"Juvaincourt, Vosges",EPL,"Épinal-Mirecourt Airport, Juvaincourt, Vosges, France, EPL",750
3863,2114,DNKA,Kaduna Airport,10.696000099182127,7.320109844207764,Nigeria,Kaduna State,Kaduna,KAD,"Kaduna Airport, Kaduna, Nigeria, KAD",750
3864,3058,FZOA,Kindu Airport,-2.91917991638,25.915399551399997,Democratic Republic of the Congo,Maniema Province,Kindu,KND,"Kindu Airport, Kindu, Democratic Republic of the Congo, KND",750
3865,5143,OIBK,Kish International Airport,26.5261993408,53.9802017212,Iran,Hormozgan Province,Kish Island,KIH,"Kish International Airport, Kish Island, Iran, KIH",750
3866,5614,RJSR,Odate Noshiro Airport,40.191898,140.371002,Japan,Akita Prefecture,Kitaakita,ONJ,"Odate Noshiro Airport, Kitaakita, Japan, ONJ",750
3867,6511,URKA,Anapa Vityazevo Airport,45.002102,37.347301,Russia,Krasnodar Krai,Krasnyi Kurgan,AAQ,"Anapa Vityazevo Airport, Krasnyi Kurgan, Russia, AAQ",750
3868,4319,LICD,Lampedusa Airport,35.497898,12.6181,Italy,Sicily,Lampedusa,LMP,"Lampedusa Airport, Lampedusa, Italy, LMP",750
3869,6130,SKLT,Alfredo Vásquez Cobo International Airport,-4.19355,-69.9432,Colombia,Amazonas Department,Leticia,LET,"Alfredo Vásquez Cobo International Airport, Leticia, Colombia, LET",750
3870,27231,ZUXC,Xichang Qingshan Airport,27.9891,102.183998,China,Sichuan Province,Liangshan (Xichang),XIC,"Xichang Qingshan Airport, Liangshan (Xichang), China, XIC",750
3871,26809,WBGJ,Limbang Airport,4.808300018310547,115.01000213623048,Malaysia,Sarawak,Limbang,LMN,"Limbang Airport, Limbang, Malaysia, LMN",750
3872,6414,TVSM,Mustique Airport,12.8879,-61.180199,Saint Vincent and the Grenadines,Grenadines,Lovell,MQS,"Mustique Airport, Lovell, Saint Vincent and the Grenadines, MQS",750
3873,3029,FYLZ,Luderitz Airport,-26.687400817871097,15.242899894714355,Namibia,ǁKaras Region,Luderitz,LUD,"Luderitz Airport, Luderitz, Namibia, LUD",750
3874,2116,DNMA,Maiduguri International Airport,11.855299949645996,13.080900192260742,Nigeria,Borno State,Maiduguri,MIU,"Maiduguri International Airport, Maiduguri, Nigeria, MIU",750
3875,6513,URML,Makhachkala Uytash International Airport,42.816799,47.652302,Russia,Republic of Dagestan,Makhachkala,MCX,"Makhachkala Uytash International Airport, Makhachkala, Russia, MCX",750
3876,2808,FAMD,Malamala Airport,-24.816866,31.544085,South Africa,Mpumalanga,Malamala,AAM,"Malamala Airport, Malamala, South Africa, AAM",750
3877,5934,SBMA,João Correa da Rocha Airport,-5.36859,-49.138,Brazil,Pará,Marabá,MAB,"João Correa da Rocha Airport, Marabá, Brazil, MAB",750
3878,2883,FKKL,Salak Airport,10.45139980316162,14.257399559020996,Cameroon,Far North Region,Maroua,MVR,"Salak Airport, Maroua, Cameroon, MVR",750
3879,5740,RPVJ,Moises R. Espinosa Airport,12.369682,123.630095,Philippines,Masbate Province,Masbate,MBT,"Moises R. Espinosa Airport, Masbate, Philippines, MBT",750
3880,5532,RJAF,Shinshu-Matsumoto Airport,36.166801,137.923004,Japan,Nagano Prefecture,Matsumoto,MMJ,"Shinshu-Matsumoto Airport, Matsumoto, Japan, MMJ",750
3881,3064,FZWA,Mbuji Mayi Airport,-6.121240139010001,23.569000244099996,Democratic Republic of the Congo,Kasaï-Oriental Province,Mbuji Mayi,MJM,"Mbuji Mayi Airport, Mbuji Mayi, Democratic Republic of the Congo, MJM",750
3882,64,AYMN,Mendi Airport,-6.14774,143.656998,Papua New Guinea,Southern Highlands Province,Mendi,MDU,"Mendi Airport, Mendi, Papua New Guinea, MDU",750
3883,5391,PANT,Annette Island Airport,55.037663,-131.572609,United States,Alaska,Metlakatla,ANN,"Annette Island Airport, Metlakatla, United States, ANN",750
3884,2946,FNMO,Welwitschia Mirabilis International Airport,-15.2612,12.1468,Angola,Namibe Province,Moçâmedes,MSZ,"Welwitschia Mirabilis International Airport, Moçâmedes, Angola, MSZ",750
3885,5557,RJEB,Monbetsu Airport,44.303901672399995,143.404006958,Japan,Hokkaidō Prefecture,Monbetsu,MBE,"Monbetsu Airport, Monbetsu, Japan, MBE",750
3886,5319,OYSQ,Socotra International Airport,12.6307,53.9058,Yemen,Socotra Archipelago Governorate,Mori,SCT,"Socotra International Airport, Mori, Yemen, SCT",750
3887,3257,HTMW,Mwanza Airport,-2.4444899559020996,32.932701110839844,Tanzania,Mwanza Region,Mwanza,MWZ,"Mwanza Airport, Mwanza, Tanzania, MWZ",750
3888,5102,OENG,Najran Domestic Airport,17.611401,44.419201,Saudi Arabia,Najran Region,Najran,EAM,"Najran Domestic Airport, Najran, Saudi Arabia, EAM",750
3889,5549,RJCN,Nakashibetsu Airport,43.5774993896,144.960006714,Japan,Hokkaidō Prefecture,Nakashibetsu,SHB,"Nakashibetsu Airport, Nakashibetsu, Japan, SHB",750
3890,26689,VTUW,Nakhon Phanom Airport,17.383801,104.642998,Thailand,Nakhon Phanom Province,Nakhon Phanom,KOP,"Nakhon Phanom Airport, Nakhon Phanom, Thailand, KOP",750
3891,26597,VNNG,Nepalgunj Airport,28.1036,81.667,Nepal,Lumbini Province,Nepalgunj,KEP,"Nepalgunj Airport, Nepalgunj, Nepal, KEP",750
3892,27090,YNWN,Newman Airport,-23.4178009033,119.803001404,Australia,Western Australia,Newman,ZNE,"Newman Airport, Newman, Australia, ZNE",750
3893,6510,UOOO,Norilsk-Alykel Airport,69.31109619140625,87.33219909667969,Russia,Krasnoyarsk Krai,Norilsk,NSK,"Norilsk-Alykel Airport, Norilsk, Russia, NSK",750
3894,5001,NTMD,Nuku Hiva Airport,-8.7956,-140.229004,French Polynesia,(unassigned),Nuku Hiva,NHV,"Nuku Hiva Airport, Nuku Hiva, French Polynesia, NHV",750
3895,31876,ZUNZ,Nyingchi Mainling Airport,29.303301,94.335297,China,Tibet Autonomous Region,Nyingchi (Mainling),LZY,"Nyingchi Mainling Airport, Nyingchi (Mainling), China, LZY",750
3896,26409,UWOR,Orsk Airport,51.072498,58.5956,Russia,Orenburg Oblast,Orsk,OSW,"Orsk Airport, Orsk, Russia, OSW",750
3897,6027,SCJO,Cañal Bajo Carlos Hott Siebert Airport,-40.611198,-73.060997,Chile,Los Lagos Region,Osorno,ZOS,"Cañal Bajo Carlos Hott Siebert Airport, Osorno, Chile, ZOS",750
3898,2085,DAUU,Ain Beida Airport,31.9172,5.41278,Algeria,Ouargla Province,Ouargla,OGX,"Ain Beida Airport, Ouargla, Algeria, OGX",750
3899,4320,LICG,Pantelleria Airport,36.816502,11.9689,Italy,Sicily,Pantelleria (TP),PNL,"Pantelleria Airport, Pantelleria (TP), Italy, PNL",750
3900,26704,VVPK,Pleiku Airport,14.00450038909912,108.01699829101562,Vietnam,Central Highlands Region,Pleiku,PXU,"Pleiku Airport, Pleiku, Vietnam, PXU",750
3901,58,AYGR,Girua Airport,-8.80453968048,148.309005737,Papua New Guinea,Northern Province,Popondetta,PNP,"Girua Airport, Popondetta, Papua New Guinea, PNP",750
3902,5832,SAWD,Puerto Deseado Airport,-47.7353,-65.9041,Argentina,Santa Cruz Province,Puerto Deseado,PUD,"Puerto Deseado Airport, Puerto Deseado, Argentina, PUD",750
3903,32160,MRPJ,Puerto Jimenez Airport,8.533329963684082,-83.30000305175781,Costa Rica,Puntarenas Province,Puerto Jimenez,PJM,"Puerto Jimenez Airport, Puerto Jimenez, Costa Rica, PJM",750
3904,4808,MRLM,Limon International Airport,9.95796012878418,-83.02200317382812,Costa Rica,Limón Province,Puerto Limon,LIO,"Limon International Airport, Puerto Limon, Costa Rica, LIO",750
3905,4648,MGSJ,San José Airport,13.9362,-90.8358,Guatemala,Escuintla Department,Puerto San José,GSJ,"San José Airport, Puerto San José, Guatemala, GSJ",750
